//bag_write_stamp,/NS_1/franka_robot_state_broadcaster/current_pose/header/frame_id,/NS_1/franka_robot_state_broadcaster/current_pose/header/stamp/nanosec,/NS_1/franka_robot_state_broadcaster/current_pose/header/stamp/sec,/NS_1/franka_robot_state_broadcaster/current_pose/pose/orientation/w,/NS_1/franka_robot_state_broadcaster/current_pose/pose/orientation/x,/NS_1/franka_robot_state_broadcaster/current_pose/pose/orientation/y,/NS_1/franka_robot_state_broadcaster/current_pose/pose/orientation/z,/NS_1/franka_robot_state_broadcaster/current_pose/pose/position/x,/NS_1/franka_robot_state_broadcaster/current_pose/pose/position/y,/NS_1/franka_robot_state_broadcaster/current_pose/pose/position/z,/bota_post/wrench_body_compensated/header/frame_id,/bota_post/wrench_body_compensated/header/stamp/nanosec,/bota_post/wrench_body_compensated/header/stamp/sec,/bota_post/wrench_body_compensated/wrench/force/x,/bota_post/wrench_body_compensated/wrench/force/y,/bota_post/wrench_body_compensated/wrench/force/z,/bota_post/wrench_body_compensated/wrench/torque/x,/bota_post/wrench_body_compensated/wrench/torque/y,/bota_post/wrench_body_compensated/wrench/torque/z
1774368227.5675983,,,,,,,,,,,bota_frame,567468216,1774368227,-0.0391557838523271,-0.13008029336279492,-0.08017786160909424,-0.0034806105961852074,-0.005599164314582489,-0.004911154508590698
1774368227.5683155,base,568271027,1774368227,-0.006375186829571257,0.938213112313026,0.3459920164351594,-0.0022444241858085214,-0.2168723299679987,0.384326919265684,0.3496816366514823,,,,,,,,,
1774368227.569356,base,569307434,1774368227,-0.0063720838585318755,0.9382134695987635,0.3459911077611986,-0.0022439609908895923,-0.2168732099011653,0.3843266594135489,0.34967917820594707,,,,,,,,,
1774368227.569534,,,,,,,,,,,bota_frame,569406249,1774368227,-0.11645922885106064,-0.2556878624157335,-0.23919094114022244,-0.006789929055436517,-0.005270884121122227,-0.006504453718662262
1774368227.5703223,base,570282172,1774368227,-0.006373610918631548,0.938214542922421,0.34598816390716697,-0.0022447647711843284,-0.21687099689803532,0.38432781449347786,0.3496803324031624,,,,,,,,,
1774368227.5713487,base,571285848,1774368227,-0.006373727815119373,0.9382145491314877,0.34598814432869435,-0.0022448553905492696,-0.21687097526752686,0.38432776382285655,0.3496804481918441,,,,,,,,,
1774368227.5715408,,,,,,,,,,,bota_frame,571413184,1774368227,-0.10131212824471358,-0.014079120658124111,-0.056219261755543926,-0.001841114949349909,-0.005652074796664547,-0.0048891156911849976
1774368227.5724413,base,572365928,1774368227,-0.0063713895251206135,0.9382131064251484,0.345992102976727,-0.00224432736785739,-0.21687133401746117,0.38432665924844717,0.3496786052759083,,,,,,,,,
1774368227.5733986,base,573354522,1774368227,-0.006373384053820811,0.9382145725450055,0.34598808416358057,-0.002245318843769891,-0.2168706966430352,0.3843273282190481,0.34968080637063137,,,,,,,,,
1774368227.573499,,,,,,,,,,,bota_frame,573377335,1774368227,-0.05155333523216843,-0.19632368109110132,-0.07953132521542017,-0.00510046600495162,-0.005035707594552269,-0.004157200455665588
1774368227.574348,base,574309725,1774368227,-0.006371726798296238,0.9382144624434503,0.3459884150010005,-0.0022450489194807345,-0.21687100680679203,0.3843259516885379,0.34967931535120744,,,,,,,,,
1774368227.5753691,base,575318379,1774368227,-0.006369564783591889,0.9382136117213595,0.3459907680207296,-0.0022440743426609686,-0.21687162902833848,0.3843251255355376,0.3496769837301177,,,,,,,,,
1774368227.575504,,,,,,,,,,,bota_frame,575389845,1774368227,-0.12739701738007003,-0.16160306800268387,-0.07847335033023128,-0.005147537041879424,-0.0054944975935098395,-0.005983412265777588
1774368227.5764954,base,576409943,1774368227,-0.006369592220344702,0.9382136256189425,0.3459907297958096,-0.002244079603832965,-0.2168716363931499,0.38432514068459095,0.3496770086010174,,,,,,,,,
1774368227.5773947,base,577346338,1774368227,-0.006372639124234544,0.9382130938835284,0.34599211433041777,-0.0022442720996088284,-0.21687342787800318,0.38432547207592854,0.3496796925827047,,,,,,,,,
1774368227.5774646,,,,,,,,,,,bota_frame,577378322,1774368227,-0.026703636535505115,-0.20390394227302977,-0.13753343756815894,-0.006411619895474341,-0.006079904760736943,-0.0054056644439697266
1774368227.5784013,base,578361118,1774368227,-0.006370986202657406,0.9382132739182751,0.34599165635667894,-0.0022443061107706125,-0.21687258315062147,0.384325217879423,0.34967687406185516,,,,,,,,,
1774368227.57939,base,579343729,1774368227,-0.006375065918911121,0.9382143498671266,0.34598865487623537,-0.0022456479839684995,-0.21686992091802837,0.3843276101312952,0.3496824773580882,,,,,,,,,
1774368227.5794067,,,,,,,,,,,bota_frame,579318815,1774368227,-0.07948446066701864,-0.13175803126667063,-0.0753128244189547,-0.004641545675034053,-0.00426736764294075,-0.0035853534936904907
1774368227.5804503,base,580416014,1774368227,-0.006370392608158723,0.9382137525739737,0.34599036698746344,-0.0022446672271849827,-0.21687109146294709,0.3843260757280412,0.34967917637700047,,,,,,,,,
1774368227.5814948,base,581345933,1774368227,-0.0063701614937586555,0.9382137079101408,0.3459904927235759,-0.002244610644530575,-0.2168710704251996,0.3843260522766883,0.34967917400448834,,,,,,,,,
1774368227.5815935,,,,,,,,,,,bota_frame,581489470,1774368227,-0.01750931235169162,-0.018046953278059163,-0.17733114955487217,-0.0019208931178870126,-0.0069765720859225056,-0.006535790860652924
1774368227.5825584,base,582412552,1774368227,-0.00637460724909312,0.9382130978212943,0.3459920719231794,-0.0022435742233845165,-0.2168723566320365,0.38432709682880856,0.34968066764571654,,,,,,,,,
1774368227.5834408,base,583290615,1774368227,-0.006372378815141069,0.9382148144525695,0.34598745152087834,-0.0022445756959509648,-0.21687046959243653,0.3843285417830028,0.3496796321554483,,,,,,,,,
1774368227.5834663,,,,,,,,,,,bota_frame,583363272,1774368227,-0.09069950548525618,-0.201449530101506,-0.09593110497236168,-0.0067198225566488246,-0.004372936177147929,-0.005049869418144226
1774368227.5845907,base,584427651,1774368227,-0.006374726451479484,0.9382139129744391,0.34598984903161306,-0.002245157219892,-0.21687230343574587,0.3843269769257917,0.3496813038788483,,,,,,,,,
1774368227.5853827,,,,,,,,,,,bota_frame,585287742,1774368227,-0.029966355802212075,-0.13464869509139987,-0.07827775035107365,-0.004728839751333314,-0.00572504406577326,-0.00581708550453186
1774368227.5854313,base,585302612,1774368227,-0.006376821319557486,0.9382130863363214,0.345992061157241,-0.002243745372538396,-0.2168727184517067,0.38432800208342865,0.3496829224917994,,,,,,,,,
1774368227.5864525,base,586328433,1774368227,-0.006376881143948214,0.9382130292813166,0.34599221725685547,-0.0022433616151353642,-0.216872667971155,0.384328027101799,0.349682918855068,,,,,,,,,
1774368227.5873911,,,,,,,,,,,bota_frame,587292091,1774368227,-0.17529105113671406,-0.07372582960489638,-0.11734091641146804,-0.0021201204477387936,-0.003423153969170978,-0.0043527185916900635
1774368227.587436,base,587304091,1774368227,-0.006373278755563047,0.938213996417273,0.34598965515422053,-0.0022442751383398886,-0.21687096025891872,0.3843259755630306,0.3496790935873269,,,,,,,,,
1774368227.5885394,base,588387262,1774368227,-0.00637239008254852,0.9382147178590479,0.34598771373919673,-0.0022444996829365767,-0.21687040123509482,0.38432664710322895,0.349677730563152,,,,,,,,,
1774368227.5894437,base,589295859,1774368227,-0.006374640553467661,0.9382155940625417,0.34598527946777347,-0.0022470886258929043,-0.21686965725648152,0.38432853182879667,0.34968140198735803,,,,,,,,,
1774368227.5896473,,,,,,,,,,,bota_frame,589517039,1774368227,-0.0674066206321644,-0.24377805120766283,-0.10328214530900581,-0.005040127736694933,-0.004087119029855452,-0.00493825227022171
1774368227.5904977,base,590336506,1774368227,-0.006376882403896886,0.938213923026065,0.34598978142731324,-0.0022452524864440674,-0.21687268839484183,0.38432817504108974,0.34968310404084146,,,,,,,,,
1774368227.591461,base,591309354,1774368227,-0.0063771192652302845,0.938213777520582,0.34599017358101813,-0.0022449511829660536,-0.21687290302235476,0.3843282510257155,0.3496833693955288,,,,,,,,,
1774368227.5915563,,,,,,,,,,,bota_frame,591425248,1774368227,-0.1562476734801992,-0.06662113125219804,-0.09697078388757419,-0.003400540852883771,-0.004038568513411528,-0.007124900817871094
1774368227.592463,base,592319923,1774368227,-0.0063774281144032795,0.9382131449219678,0.34599187633676926,-0.0022460220920461934,-0.2168744858714411,0.38432715531849587,0.3496841295372577,,,,,,,,,
1774368227.5934293,base,593288726,1774368227,-0.006374760951523534,0.9382145648205352,0.34598807968985407,-0.002245327136911112,-0.21687205600985165,0.3843271979529426,0.349681426154429,,,,,,,,,
1774368227.5934606,,,,,,,,,,,bota_frame,593338323,1774368227,-0.10383401728470121,-0.041310695569265476,-0.15330226410586434,-0.0029896114855799683,-0.004228428906499965,-0.004681475460529327
1774368227.594455,base,594281372,1774368227,-0.00637530045770584,0.9382143468484466,0.3459886647030023,-0.0022447291262129407,-0.2168713796599365,0.3843280224956362,0.3496820572539807,,,,,,,,,
1774368227.5954814,base,595320735,1774368227,-0.006371718561437994,0.9382149738045465,0.345987029610247,-0.002244877053623852,-0.21686991061239067,0.3843290878236735,0.3496787285011637,,,,,,,,,
1774368227.5955882,,,,,,,,,,,bota_frame,595463217,1774368227,-0.12880116512759754,-0.04964395151859691,-0.11607965138442466,-0.002900071521726999,-0.0028022698351682085,-0.006407201290130615
1774368227.5964522,base,596314613,1774368227,-0.0063713397530998144,0.938215131727825,0.3459866086107287,-0.002244836015592884,-0.21686956641028676,0.384329287914532,0.3496783925262095,,,,,,,,,
1774368227.597398,base,597303802,1774368227,-0.006371128643184254,0.9382148659404602,0.3459873359682237,-0.002244414789599407,-0.21686988821907288,0.3843283110925476,0.34967839810407103,,,,,,,,,
1774368227.5975904,,,,,,,,,,,bota_frame,597449614,1774368227,-0.1841725200526403,-0.054216687502872674,-0.09300290417963453,-0.0037698989874715982,-0.003261067308904547,-0.005431309342384338
1774368227.5985143,base,598327791,1774368227,-0.006377031845463599,0.9382134335839925,0.34599110315118614,-0.002245673084521939,-0.21687319087723492,0.3843269264645071,0.3496823416965059,,,,,,,,,
1774368227.599603,base,599305811,1774368227,-0.0063759739030301715,0.93821390034903,0.3459898607612044,-0.0022450833149023335,-0.2168712465091578,0.3843286369752948,0.34968152352407367,,,,,,,,,
1774368227.5996313,,,,,,,,,,,bota_frame,599401299,1774368227,0.019379864966040383,-0.09462523947392043,-0.10083656572507849,-0.0027722088656447763,-0.007565038992644629,-0.005634002387523651
1774368227.600569,base,600324923,1774368227,-0.006371938303850628,0.9382144700787566,0.34598838853686364,-0.0022453362229661426,-0.2168708335977532,0.384327985980345,0.34967877834651145,,,,,,,,,
1774368227.6014369,base,601254688,1774368227,-0.006371088020597195,0.9382145461057178,0.34598819715666834,-0.0022454712988958887,-0.21687100694059483,0.3843277452653898,0.3496784052137784,,,,,,,,,
1774368227.6016924,,,,,,,,,,,bota_frame,601468839,1774368227,0.000670663843386432,-0.1389977691019837,-0.0952176665221085,-0.005216214964370303,-0.006903571176162637,-0.0037245899438858032
1774368227.6025453,base,602270709,1774368227,-0.006369300807574026,0.938214419810181,0.3459885751520351,-0.002245068313574556,-0.2168694164068173,0.3843265686001022,0.34967659239425286,,,,,,,,,
1774368227.6034815,base,603310317,1774368227,-0.0063748427917698245,0.9382155313975454,0.34598545421081106,-0.0022457734392568127,-0.21686949658930177,0.38432905834941644,0.349681821345399,,,,,,,,,
1774368227.6036057,,,,,,,,,,,bota_frame,603476254,1774368227,-0.11402965332245918,-0.12154564890253283,-0.11757826857741804,-0.004681914436449275,-0.004695198217472468,-0.0071090757846832275
1774368227.6045184,base,604373341,1774368227,-0.006374745303476461,0.9382148061158688,0.34598742110055264,-0.0022460292668019964,-0.2168699354023556,0.38432793001211935,0.34968066373567164,,,,,,,,,
1774368227.6055622,base,605324393,1774368227,-0.00637336647889953,0.9382134599123384,0.3459911068556022,-0.0022445079371523156,-0.21687184890424993,0.384326532792443,0.34967997089414904,,,,,,,,,
1774368227.6056855,,,,,,,,,,,bota_frame,605518223,1774368227,-0.09627593045877125,-0.10074840075645852,-0.060956340584510826,-0.0026019088600302,-0.004689441802146532,-0.005678512156009674
1774368227.6065726,base,606348443,1774368227,-0.006372835959008631,0.9382132021329564,0.3459918171409003,-0.002244276453903675,-0.2168719959611471,0.3843263431199168,0.34967972444863105,,,,,,,,,
1774368227.6075761,base,607307272,1774368227,-0.006375006123478047,0.9382129208403696,0.3459925358246005,-0.002244909523948953,-0.21687145441774444,0.38432714405621726,0.3496820951888763,,,,,,,,,
1774368227.6076927,,,,,,,,,,,bota_frame,607502708,1774368227,-0.12096129066006922,-0.16819487086885232,-0.12942479238005333,-0.007545777383464292,-0.004223022686785677,-0.003871530294418335
1774368227.6085758,base,608344735,1774368227,-0.006371482078514211,0.9382145763666904,0.3459881121824676,-0.0022448023537106534,-0.21687049953598636,0.3843265068264999,0.3496787368905938,,,,,,,,,
1774368227.609529,base,609301447,1774368227,-0.006371565011782475,0.9382148964452406,0.3459872388919238,-0.0022453889395674565,-0.2168697771728905,0.3843262534382647,0.3496786544775555,,,,,,,,,
1774368227.6095545,,,,,,,,,,,bota_frame,609376634,1774368227,-0.03772874908074808,0.08470515443583082,-0.07848438017849979,0.0011064842217787252,-0.005028770952085065,-0.006069734692573547
1774368227.6105661,base,610345047,1774368227,-0.00637367892273599,0.9382140906722414,0.34598938356263487,-0.002245605262949817,-0.2168709916658175,0.3843274247484957,0.34968110366712,,,,,,,,,
1774368227.611539,base,611306842,1774368227,-0.006373677982170388,0.9382139551827249,0.34598975101365237,-0.0022456007833625896,-0.2168709289213052,0.38432745971535665,0.34968110265294094,,,,,,,,,
1774368227.6115649,,,,,,,,,,,bota_frame,611394710,1774368227,-0.1299898268353381,-0.17089894649019044,-0.05551991131563483,-0.005443422780696094,-0.0037780629156956014,-0.003396429121494293
1774368227.612565,base,612328217,1774368227,-0.006372669946853762,0.9382146198573419,0.34598796905088425,-0.0022453141731651944,-0.21687122300415998,0.38432617416878856,0.3496796201143378,,,,,,,,,
1774368227.6135352,base,613303948,1774368227,-0.006372141709273086,0.9382149190971869,0.3459871660182603,-0.0022455164547593447,-0.21686855489057208,0.38432678759855354,0.34967941599765745,,,,,,,,,
1774368227.6135626,,,,,,,,,,,bota_frame,613408835,1774368227,-0.09845953127612184,-0.1025393186961665,-0.11801714095568272,-0.00375403397174523,-0.003272737913157603,-0.006595306098461151
1774368227.6145627,base,614326896,1774368227,-0.006373778259648595,0.9382142541952416,0.3459889375683913,-0.0022457194524861035,-0.21687073024250544,0.38432707998096777,0.34968063169610264,,,,,,,,,
1774368227.6155825,base,615349342,1774368227,-0.00637272587215644,0.9382157581609409,0.34598488041845976,-0.002245445450961314,-0.21686922854626856,0.3843276783781072,0.3496802343669458,,,,,,,,,
1774368227.615636,,,,,,,,,,,bota_frame,615497560,1774368227,-0.20489730143696194,-0.07228717389095607,-0.19508773698109216,-0.0024210359221740196,-0.0015796026975475885,-0.004536047577857971
1774368227.6166172,base,616353042,1774368227,-0.006372651092414334,0.9382156365725927,0.34598521167007446,-0.0022454207518606555,-0.21686951506519547,0.38432751965934747,0.34968016614570807,,,,,,,,,
1774368227.6175752,,,,,,,,,,,bota_frame,617393414,1774368227,-0.04282976566215746,-0.15123040305198998,-0.09840744771303633,-0.004831436713553461,-0.007206982887707797,-0.005220972001552582
1774368227.6175976,base,617345603,1774368227,-0.006370582622380947,0.9382146605191086,0.3459879050423752,-0.0022441097240460894,-0.21687038009352788,0.3843258278651599,0.349677851093798,,,,,,,,,
1774368227.6186066,base,618409049,1774368227,-0.006372038448271061,0.9382139821233583,0.3459897131173466,-0.0022448365688462458,-0.21687254979112544,0.38432660804287655,0.34967958531617394,,,,,,,,,
1774368227.6194248,base,619260972,1774368227,-0.0063712607335987695,0.9382160323767108,0.34598416210706473,-0.0022457068017974146,-0.21686915117716643,0.38432725441684357,0.34967872470234607,,,,,,,,,
1774368227.6196313,,,,,,,,,,,bota_frame,619431459,1774368227,-0.011405744785517147,-0.12768220598646707,-0.05429861537528424,-0.006009894723017273,-0.006356711634786794,-0.005216814577579498
1774368227.6204698,base,620305672,1774368227,-0.006372119674981049,0.938215487117136,0.3459856305851172,-0.0022448280605944075,-0.21686959620003163,0.38432681910096467,0.3496793089456281,,,,,,,,,
1774368227.6214437,base,621295949,1774368227,-0.006371754307232428,0.9382154874101826,0.3459856369268422,-0.0022447652547732803,-0.2168694861965749,0.3843266170790571,0.3496789793393224,,,,,,,,,
1774368227.621503,,,,,,,,,,,bota_frame,621368674,1774368227,-0.10442894580743856,-0.1525780119146063,-0.149926981382567,-0.00708047241849763,-0.0034771926264398345,-0.004452109336853027
1774368227.6224706,base,622372129,1774368227,-0.006370500276330226,0.9382151479604667,0.34598658224386225,-0.002244497930490584,-0.2168704214594424,0.38432672120668465,0.3496781723548186,,,,,,,,,
1774368227.6234376,base,623349924,1774368227,-0.006373621265296598,0.9382146847307906,0.3459877713398754,-0.00224597211373782,-0.21687050608860953,0.3843282987765722,0.3496797122219545,,,,,,,,,
1774368227.6235912,,,,,,,,,,,bota_frame,623465537,1774368227,0.03634908477686061,-0.08804728262430217,-0.14539234921737432,-0.0010925435748675438,-0.007171966627157383,-0.006612613797187805
1774368227.6245115,base,624361367,1774368227,-0.006373398540747349,0.9382143845235928,0.34598859168196894,-0.002245637990537721,-0.2168712741553223,0.38432640601958035,0.34967964780430383,,,,,,,,,
1774368227.6253438,base,625251684,1774368227,-0.006372369752934193,0.9382152949278465,0.3459861457275276,-0.0022450460565448848,-0.21686983190368653,0.38432716231294284,0.3496789149601927,,,,,,,,,
1774368227.6256647,,,,,,,,,,,bota_frame,625528357,1774368227,-0.036282811217414945,-0.09507811076178285,-0.13652899242316607,-0.003508140144223737,-0.00598514801460906,-0.004494898021221161
1774368227.6264427,base,626299958,1774368227,-0.006372266557731302,0.9382152957795139,0.34598614546256895,-0.002245023881945762,-0.21686981757916263,0.38432714105932025,0.34967890463319296,,,,,,,,,
1774368227.6274679,base,627326670,1774368227,-0.006374109476417297,0.9382152525841462,0.3459862241535284,-0.002245716552455344,-0.2168709646473082,0.3843275840690531,0.3496811817022196,,,,,,,,,
1774368227.6276224,,,,,,,,,,,bota_frame,627385838,1774368227,0.058548981678852474,-0.09020312625550275,-0.15119496984261716,-0.005594116449958553,-0.0064757356519859754,-0.004448287189006805
1774368227.6284282,base,628273919,1774368227,-0.006369482156240663,0.9382142143364162,0.3459891335487115,-0.002244366363707551,-0.21687011883917565,0.3843260640777961,0.3496783601745217,,,,,,,,,
1774368227.6295164,base,629375148,1774368227,-0.006374164534855598,0.9382155412293989,0.3459854371404476,-0.00224622101363526,-0.21687040369434749,0.3843282701183429,0.3496805822747648,,,,,,,,,
1774368227.6295807,,,,,,,,,,,bota_frame,629443731,1774368227,-0.07234834792341927,-0.2522513579409278,-0.0785982738665183,-0.007150063994970313,-0.004661282584863202,-0.0048798322677612305
1774368227.6304967,base,630353252,1774368227,-0.006372135039243823,0.9382151895500711,0.3459864373993124,-0.0022448002800672514,-0.21686941196091325,0.3843280194801725,0.34967882091513397,,,,,,,,,
1774368227.6314003,base,631318351,1774368227,-0.006371905376746276,0.9382150076508423,0.3459869352236832,-0.0022447483428118383,-0.21686937670470743,0.3843279631905807,0.34967877853700685,,,,,,,,,
